Open,High,Low,Close,Volume,Dividends,Stock Splits
0.0,1.549869421857834,1.5191182444805236,1.5375690460205078,3155664,0.0,0.0
0.0,1.549869421857834,1.5314186203178497,1.5375690460205078,1704318,0.0,0.0
0.0,1.5375691929453468,1.5252684354782104,1.5252684354782104,1115672,0.0,0.0
0.0,1.54679536819458,1.519119196104185,1.54679536819458,903240,0.0,0.0
0.0,1.611372510203855,1.5929216095067036,1.605222463607788,2832963,0.0,0.0
0.0,1.620598977551554,1.599072852347269,1.6144485473632812,2124317,0.0,0.0
0.0,1.620598960171015,1.5929224050752817,1.5959978103637695,762159,0.0,0.0
0.0,1.5990727412652677,1.5744715929031372,1.5744715929031372,1289184,0.0,0.0
0.0,1.5621715398211826,1.5375703862484666,1.5437207221984863,5863762,0.0,0.0
0.0,1.580622233233203,1.543720693780796,1.5683214664459229,1382427,0.0,2.0
0.0,1.5929218614200116,1.568320720008998,1.5806214809417725,1997831,0.0,0.0
0.0,1.5867726802825928,1.5683214823576328,1.5867726802825928,476755,0.0,0.0
0.0,1.5929218614200116,1.5744711480322022,1.5806214809417725,844862,0.0,0.0
0.0,1.5806213364339297,1.5621706247329712,1.5621706247329712,869997,0.0,0.0
0.0,1.5621706247329712,1.525268725762928,1.5621706247329712,1513778,0.0,0.0
0.0,1.617523425514538,1.5744715594656062,1.6113731861114502,895132,0.0,0.0
0.0,1.660575421970248,1.6236737966537476,1.6236737966537476,1568913,0.0,0.0
0.0,1.642124527217046,1.6236738095261742,1.6359742879867554,848105,0.0,0.0
0.0,1.6482754811376763,1.6236743261613868,1.6298247575759888,717565,0.0,0.0
0.0,1.6359743686948027,1.5498704445410068,1.5744715929031372,3297555,0.0,0.0
0.0,1.5683219613736574,1.5437211809450682,1.5560215711593628,5314845,0.0,0.0
0.0,1.6175235334279383,1.5744716645067929,1.599072813987732,1529994,0.0,0.0
0.0,1.6298247575759888,1.5990731711850972,1.6298247575759888,346215,0.0,0.0
0.0,1.6298242260625901,1.6175233672449054,1.6236737966537476,1332968,0.0,0.0
0.0,1.6236737966537476,1.6113731280633736,1.6236737966537476,317026,0.0,0.0
0.0,1.6298247715497811,1.6052236163625662,1.6175239086151123,531890,0.0,0.0
0.0,1.6236737966537476,1.6052230791091529,1.6236737966537476,778376,0.0,0.0
0.0,1.6482749566746486,1.6236738095261742,1.6359742879867554,449998,0.0,0.0
0.0,1.629823601128244,1.599072036557246,1.605222463607788,1395400,0.0,0.0
0.0,1.5990730667399522,1.5621715269131535,1.5867726802825928,846483,0.0,0.0
0.0,1.6236737966537476,1.5744715027468732,1.6236737966537476,442701,0.0,0.0
0.0,1.623673855144943,1.6052231369356798,1.6113731861114502,587025,0.0,0.0
0.0,1.6175227470271594,1.5929216095067036,1.605222463607788,388377,0.0,0.0
0.0,1.5806213364339297,1.5621706247329712,1.5621706247329712,421620,0.0,0.0
0.0,1.5744710040866516,1.54986986492479,1.5621706247329712,968105,0.0,0.0
0.0,1.5806213364339297,1.5621706247329712,1.5621706247329712,247296,0.0,0.0
0.0,1.5744715929031372,1.5560207791883698,1.5744715929031372,814051,0.0,0.0
0.0,1.6421250638023273,1.5744720297080168,1.6175239086151123,834321,0.0,0.0
0.0,1.623673889627398,1.5683211631421137,1.5744715929031372,530268,0.0,0.0
0.0,1.6113740830748693,1.5806227738282077,1.5929231643676758,912159,0.0,0.0
0.0,1.611372510203855,1.599072036557246,1.605222463607788,1238914,0.0,0.0
0.0,1.6113735483109917,1.5744719133705127,1.5867726802825928,121621,0.0,0.0
0.0,1.6113732936145364,1.599072813987732,1.599072813987732,501079,0.0,0.0
0.0,1.617523425514538,1.5990727073052746,1.6113731861114502,247296,0.0,0.0
0.0,1.6298247715497811,1.5990731848952318,1.6175239086151123,261080,0.0,0.0
1.6390498722068787,1.6482751369476318,1.6298244172387923,1.6482751369476318,193783,0.0,0.0
1.679026418932858,1.6974775200026453,1.6544256483400634,1.6851768493652344,901618,0.0,0.0
1.6482749436071849,1.672876090560622,1.6236737966537476,1.6236737966537476,993240,0.0,0.0
1.5929226357270718,1.6113735483109917,1.5683214823576328,1.5867726802825928,871618,0.0,0.0
1.6113730301770601,1.64212441444397,1.5806217410237997,1.6421244144439695,746754,0.0,0.0
